Timestamp: 2025-03-31 14:14:06
[0.0, 22.825424421026653, 18.788294228055936, 17.08800749063506, 16.1245154965971, 15.132745950421556, 15.524174696260024, 15.652475842498529, 17.4928556845359, 16.64331697709324, 16.401219466856727, 14.212670403551895, 11.40175425099138, 8.48528137423857, 5.385164807134504, 4.47213595499958, 6.708203932499369, 11.704699910719626, 15.231546211727817, 17.46424919657298, 18.35755975068582, 19.4164878389476, 17.029386365926403, 13.45362404707371, 9.433981132056603, 4.47213595499958, 1.4142135623730951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.615528128088304, 16.1245154965971, 9.848857801796104, 5.0, 3.1622776601683795, 7.211102550927978, 12.649110640673518, 17.46424919657298, 20.223748416156685, 23.194827009486403, 25.079872407968907, 26.019223662515376, 25.0, 24.020824298928627, 21.095023109728988, 16.1245154965971, 12.165525060596439, 7.0710678118654755, 3.1622776601683795, 3.605551275463989, 7.810249675906654, 11.661903789690601, 15.264337522473747, 18.35755975068582, 21.470910553583888, 21.470910553583888]
[1.4499443795742597, -0.6185029826369872, -0.5503101790133518, -0.46404609095667726, -0.22443823972135601, 0.03766046263358991, 0.17090349759576773, 0.3791408903607434, 0.4611049571420318, 0.497215112216585, 0.5867654341360051, 0.6219914943122657, 0.6024973277681769, 0.7320444978264491, 1.142128459623043, 1.9914746212477246, 2.640167905552519, 2.7602366864809293, 2.7093080792912634, 2.70698159949047, 2.6121947562886305, 2.5274890459759143, 2.432711636113382, 2.3021795181255094, 2.133155907194076, 2.0433963763628302, 3.9411354330658797, 1.5901331183850456, 1.595325293896556, 1.6005174694080666, 1.6057096449195771, 1.6109018204310879, 1.6160939959425984, 1.621286171454109, 1.6264783469656194, 1.6316705224771302, 1.6368626979886407, 1.6420548735001512, 0.7587672770915135, 0.6007890119747987, 0.5050594028190154, 0.09202724875129698, -1.795327456928731, -2.451178450267908, -2.7122383239073224, -2.797706035596557, -2.874714579671446, -2.88870981461352, -2.9333901905456847, -2.969585410725223, -3.002835825234901, -3.0392862288219784, -3.0874031805546354, -3.111614293247131, -3.1472158006034854, -3.1187720022815117, -2.6499322177691953, -0.8076916663118627, -0.5144440437497264, -0.3549330923120966, -0.36097639905854884, -0.316518701329229, -0.2834149945440041, -0.27822281903249335]


Timestamp: 2025-03-31 14:14:06
[0.0, 22.20360331117452, 19.235384061671343, 16.492422502470642, 15.264337522473747, 14.212670403551895, 15.0, 15.652475842498529, 17.08800749063506, 17.72004514666935, 15.524174696260024, 13.601470508735444, 12.165525060596439, 9.0, 5.385164807134504, 5.0, 7.0, 11.40175425099138, 14.866068747318506, 16.492422502470642, 18.24828759089466, 18.027756377319946, 16.0312195418814, 13.152946437965905, 9.486832980505138, 5.385164807134504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.615528128088304, 16.1245154965971, 10.816653826391969, 5.0, 2.0, 7.211102550927978, 12.041594578792296, 16.278820596099706, 20.0, 23.021728866442675, 23.323807579381203, 25.553864678361276, 24.596747752497688, 22.847319317591726, 20.248456731316587, 16.15549442140351, 11.704699910719626, 6.324555320336759, 2.23606797749979, 3.0, 7.0, 11.045361017187261, 15.033296378372908, 18.110770276274835, 20.09975124224178, 20.223748416156685]
[2.2683275223188284, -0.7301770453987775, -0.7015425105155764, -0.6056053524840408, -0.29136866119567184, -0.1497337609312459, 0.09939231805076698, 0.28680618972993166, 0.3992435003468522, 0.4795231007867926, 0.5125325226434565, 0.4821963546913053, 0.6231069807495442, 0.7958160300508577, 1.1838827790499091, 1.738231991825843, 2.389293472505814, 2.6631058935434258, 2.74743815669989, 2.656953251292738, 2.584683637467187, 2.4825938371849636, 2.372236893829976, 2.289566747317355, 2.1280258932026643, 2.076830442373628, 2.4648971913726796, 2.472457563259366, 2.4800179351460527, 2.4875783070327397, 2.4951386789194263, 2.502699050806113, 2.5102594226927994, 2.517819794579486, 2.5253801664661726, 2.532940538352859, 2.5405009102395457, 2.5480612821262323, 0.586302881551602, 0.47323958485818585, 0.41194346744382804, 0.0802112248764697, -2.1265258388250246, -2.706968070485906, -2.838047435733377, -2.932693781953944, -3.0235795692798906, -3.0594700927847347, -3.1115404340292176, -3.1106913707738535, -3.1731915815256224, -3.224387032354658, -3.2687280589261447, -3.2336516977540035, -3.257826699395775, -3.277286776696353, -3.1278293502055026, -0.44232393372982814, -0.43476356184314247, -0.336543302755711, -0.3530746542939456, -0.30142522500918734, -0.30485342180523434, -0.24807175480021249]


Timestamp: 2025-03-31 14:14:06
[0.0, 20.09975124224178, 18.027756377319946, 15.033296378372908, 14.560219778561036, 13.038404810405298, 12.727922061357855, 15.264337522473747, 14.7648230602334, 15.231546211727817, 15.231546211727817, 13.0, 10.198039027185569, 8.0, 5.385164807134504, 5.830951894845301, 8.0, 12.041594578792296, 15.132745950421556, 18.110770276274835, 20.0, 20.024984394500787, 17.26267650163207, 14.560219778561036, 9.848857801796104, 5.385164807134504, 1.4142135623730951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.235384061671343, 14.422205101855956, 9.219544457292887, 3.605551275463989, 3.1622776601683795, 8.48528137423857, 14.212670403551895, 17.804493814764857, 21.633307652783937, 24.186773244895647, 25.942243542145693, 26.40075756488817, 26.0, 24.351591323771842, 20.8806130178211, 17.46424919657298, 12.649110640673518, 8.54400374531753, 3.605551275463989, 2.8284271247461903, 6.324555320336759, 10.04987562112089, 14.142135623730951, 17.11724276862369, 19.1049731745428, 20.024984394500787]
